MEAN_X,MEAN_Y,ID,Climate _Zone
88.63883924,28.00331268,955,5
77.72295089,12.98726953,184,3
76.27382328,32.32597491,206,11
75.52135282,33.62990044,1772,14
88.49377352,28.00587078,954,5
78.3195812,17.591251,732,3
81.66429765,23.23165705,1035,11
80.11159476,12.84770043,110,3
76.4690936,13.45641195,1947,6
72.51201832,23.05141422,398,6
72.43420764,24.1825871,1002,6
75.6395089,34.49442251,1787,17
88.10207577,25.15640099,809,3
77.6554654,12.80451631,2051,3
75.37285891,34.19784883,1793,25
78.42191039,33.62182636,1888,5
78.50427255,33.6087904,1887,5
78.03454658,11.49791967,1560,12
97.12260546,27.99237715,1922,12
97.12404369,27.98773828,1921,12
77.58722514,13.09140661,196,3
75.22682159,34.04416621,1680,14
72.14392965,21.77518909,527,6
75.19867914,34.08203256,1679,14
82.96535213,22.0227536,1375,11
83.88582893,18.40390708,817,3
75.00381311,34.43560805,1785,25
76.06340303,12.98513999,526,3
76.03675257,12.52315217,613,3
79.19355322,10.10454061,1158,3
74.21320394,16.68759245,849,3
76.31092343,32.24700229,407,11
76.34362388,12.16136533,670,3
79.04695136,10.17492474,1452,3
95.86139887,28.97906482,1907,12
79.05073625,10.17553508,1453,3
78.31573518,17.46998631,111,3
70.58728775,22.64605141,2016,6
81.47061002,21.17849025,897,11
81.4700139,21.17690267,898,11
75.89569285,22.65530907,327,3
75.97265857,13.12234308,735,3
73.92768453,15.49222281,413,2
78.16457892,21.93378232,1183,3
80.73691426,25.36746393,1718,11
76.73381837,13.08048791,683,3
76.76004567,13.05032553,682,3
76.74228087,13.05880565,681,3
76.72958388,13.05017537,684,3
75.61714883,33.93539856,1780,8
87.5747335,25.55328451,752,11
78.02697846,31.40833083,1756,15
79.73135057,14.29771683,1606,3
76.07360507,33.556558,1837,17
79.19027447,10.12087843,1157,3
88.53767974,25.4067187,784,3
79.1973091,10.12472725,1156,3
74.8395645,14.61559413,467,2
82.48589064,22.08239696,1196,11
75.29236918,34.14723648,1789,14
76.6915085,8.873533089,1650,2
81.52296336,21.24828483,875,11
76.99363853,8.424094709,1603,3
88.53467969,25.40306104,783,3
79.1751477,10.07498635,1159,3
82.1374504,21.67394459,916,11
79.80838896,25.53993715,1455,11
80.092123,13.7319741,1417,3
79.70020018,13.31185782,300,3
75.33056975,33.37870308,1985,14
78.84558818,9.301034548,652,3
71.91524333,22.66869962,1029,6
80.21412645,13.82173416,1414,3
80.21935756,13.82744211,1413,3
79.22051233,10.03114695,90,3
79.12619263,10.11478662,1160,3
80.2152499,13.82672206,1412,3
80.06653771,12.40723936,1098,3
80.21587178,13.82891124,1411,3
80.21031406,13.81515341,1415,3
69.81208937,21.52491956,1081,6
69.84791928,21.58955895,1082,6
85.66497661,24.80076517,737,11
81.37712499,21.25236103,874,11
78.32722837,17.40185007,1461,3
76.2420912,10.60216596,714,2
74.29795154,21.92500895,1581,3
78.03223497,16.74422161,1693,3
72.97278777,26.30945291,179,4
80.12773559,14.28289745,1612,3
76.40538266,32.62092211,240,11
77.29809702,34.50592632,1822,5
70.0694202,22.46488661,49,6
76.37365051,9.796689592,1345,2
71.41837932,23.11175126,1134,6
69.29096932,22.25762194,1045,6
79.65584614,15.95944274,296,3
83.1058715,25.30063269,1533,11
80.01554177,16.15664463,1614,3
80.00734395,16.16191837,1613,3
77.59420169,13.11296682,97,3
87.69883029,25.46480823,750,11
78.04154438,32.34521224,523,26
75.93296408,14.30216436,774,6
75.63153579,33.92196959,1783,8
77.59030936,31.66806123,1862,12
69.84235941,21.57158055,1083,6
76.52717442,12.6029914,693,3
88.27366731,22.97237384,1530,3
80.13262942,16.53984713,1194,6
74.78568663,35.33056043,645,18
77.08032924,30.65686438,1384,11
76.81400264,33.50602708,1359,18
81.02337768,21.09141968,913,11
77.07603823,30.66164695,1383,11
77.64130215,12.92055105,78,3
80.16823508,24.69688481,1013,11
78.34510442,33.65476575,1886,5
78.91770716,35.48677872,1545,5
75.51282303,33.63319649,1773,14
78.92947682,35.45523439,1546,5
79.05695692,10.12239889,1428,3
77.72854297,12.99994157,204,3
79.05609431,9.932074773,1468,3
75.71754206,11.47492341,1488,2
79.04825726,10.12482235,1427,3
82.14146835,17.0863135,855,3
81.34050878,21.15535309,870,11
72.64244825,22.09581838,832,6
84.65928577,25.53902733,1472,11
72.97535885,19.19323943,82,2
78.99129994,10.13724586,1178,3
70.63648434,20.85305431,1055,6
84.96564811,25.70518053,1492,11
77.26433625,28.44826027,1119,6
77.69249628,12.98710447,353,3
83.42464109,18.10247389,1482,3
76.20012994,12.78986266,575,6
83.37854617,18.10589409,1481,3
81.05024613,21.08914218,912,11
79.06149591,10.12979307,1426,3
83.41657379,18.10965748,372,3
83.40153792,18.11321774,371,3
80.65712196,16.04333568,1981,3
78.98522162,10.15039521,1179,3
79.19564513,11.88374865,461,3
74.87288371,34.3926968,1078,17
74.17737528,18.30362724,361,3
78.97573105,30.74778717,1460,12
85.56905644,24.67801835,824,11
78.84132673,9.295816842,654,3
80.19635501,18.28009561,1322,3
70.91393488,21.46930926,278,6
74.93242358,34.45193558,1077,25
83.38227581,18.12990452,1480,3
76.23071885,12.88045894,675,3
86.11893368,23.73551112,1109,11
78.45651609,17.28913351,98,6
79.13132678,10.1270239,1161,3
82.64026877,26.72025215,346,11
75.75296316,13.69318823,617,3
73.2407384,28.79878159,710,4
75.93413312,13.27204453,722,6
79.28122851,11.14291333,963,3
79.14047513,10.11315782,1162,3
88.46624087,22.59897131,435,3
76.00308529,13.20489932,415,3
76.77460688,12.98814156,635,3
76.65520391,9.197523,1645,2
75.73768573,14.02785972,1954,3
86.1149788,23.73594538,1108,11
78.58548694,15.43997048,1594,6
81.95172477,21.19965589,908,11
78.55907898,15.48294487,1595,6
79.10600111,10.0988836,1283,3
76.2929495,35.0740212,2040,5
82.50493629,20.87141598,1247,11
82.51048966,20.87153543,1246,11
75.34117661,19.89894839,533,6
77.66752793,12.90481235,241,3
77.15912225,20.46304695,95,3
81.67140089,21.23369937,879,11
76.65276904,11.43007406,185,3
86.15450568,23.65518281,826,11
72.91745468,19.19145546,56,3
76.76382997,33.06514634,1844,22
78.52693105,32.74603707,246,5
84.76839588,24.92585615,589,11
74.89739907,33.492723,1831,11
76.76248955,33.06738494,1845,22
82.98008946,20.282262,1332,3
79.0946379,10.12255607,92,3
85.64507169,26.43582887,1513,11
80.31705769,13.42380785,1401,3
79.04112129,17.93555833,1254,6
81.6195519,21.23454757,878,11
81.6200007,21.23330189,877,11
70.60704204,23.0061826,1046,6
76.64256694,32.64411837,1802,11
76.36733045,32.6287799,1804,11
78.07029646,17.82141862,286,3
79.09199164,9.864171196,85,3
79.42827753,29.37255863,1278,12
79.5309291,29.3569143,256,12
79.52903985,29.35147845,254,12
78.55985837,15.47198676,1596,6
79.58493558,29.32302959,255,12
79.53278017,29.34964116,253,12
72.56943776,36.08781249,473,17
72.54580236,36.07958358,472,17
78.95767444,30.91224276,270,12
76.89276979,33.18221021,1843,18
73.73519043,18.49508859,262,3
76.98408961,33.15929956,1842,18
80.14366341,13.04506564,266,3
73.94204282,15.34139593,452,2
78.01337657,33.31220981,24,5
74.85009541,33.50226052,1113,11
83.49384032,25.02949601,1555,11
77.72511566,12.95833026,119,3
83.50142734,25.03783149,1553,11
83.51354646,25.02843456,1554,11
80.12013844,15.44858536,1287,3
86.16684742,23.33576612,1132,3
