MEAN_X,MEAN_Y,ID,Climate _Zone,Lake_Class,Average Increase in temperature,P value
78.07382885,33.03669954,1894,5,2,1.003717757,0.04797144
77.74955363,34.65825616,1689,5,2,0.238861556,0.516865021
84.61270291,24.89938759,590,11,2,0.037645253,0.691799879
78.11424776,33.00614432,1893,5,2,0.008884842,0.965165162
83.3545363,18.57743689,1342,3,2,-0.084835102,0.295661994
74.88610117,35.89348544,1912,5,2,0.182190514,0.560082849
78.66151185,33.36706478,1898,5,2,0.405578043,0.165102327
75.42125093,33.85464845,1059,8,2,0.06860632,0.66551842
75.37664579,33.93377531,1057,8,2,-0.311789539,0.193316666
75.38832392,33.92910613,1058,8,2,-0.127536177,0.51790639
75.37758158,33.95322835,1056,14,2,-0.053626628,0.777819943
79.0232326,10.04878503,1289,3,2,0.070734444,0.685332606
79.01173867,10.05086551,1288,3,2,0.064239517,0.515623183
83.21902375,27.11843164,1212,11,2,-0.064030909,0.414789504
78.11057745,33.34711026,1897,5,2,-0.003244083,0.991996162
78.17673146,33.16516188,1896,5,2,0.285804272,0.375086878
81.31096864,21.6634681,2004,11,2,-0.165479367,0.188781457
75.78577423,14.19840474,1976,6,2,-0.102148612,0.377329262
76.94957834,12.83498969,606,3,2,0.056586531,0.593741467
79.69048163,20.87460984,987,3,2,-0.195955358,0.035184661
84.73690411,24.07485632,775,11,3,-0.297259187,0.227017514
80.92858167,16.33334194,1313,3,2,-0.293915253,0.002298155
75.42191775,33.87246467,1060,8,2,-0.038659609,0.613644143
77.9851944,34.09393364,520,5,2,0.220123362,0.223704609
80.75566089,21.18118575,1473,11,2,-0.123087252,0.134090735
76.23638391,32.98821649,2021,11,3,-0.001208536,0.991310433
81.30762503,21.66394396,2005,11,2,-0.123862727,0.448366175
87.66786862,25.35867424,770,11,2,0.019505404,0.823374643
78.9442259,10.26883439,1280,3,3,-0.460503557,0.104737056
79.30647885,11.71468818,460,3,2,-0.321335027,0.090088452
87.74701139,25.17245917,2049,3,2,-0.041343382,0.625925397
71.44110549,23.79544325,1251,6,2,-0.093691463,0.465379144
69.85384206,21.51272476,1071,6,2,0.066873617,0.222218743
79.01591672,10.00835246,88,3,2,-0.052592003,0.722499301
86.22557468,25.52172773,856,11,2,0.15879247,0.12679236
88.82908382,27.37991302,1049,23,2,-0.036623859,0.883859222
88.82498513,27.38016318,1048,23,2,-0.399607884,0.140071471
77.10076602,35.39540094,648,5,2,0.054538467,0.867262263
80.15323858,13.18299698,188,3,2,-0.033296132,0.802817699
82.57196568,24.22085951,1617,11,2,-0.059933884,0.624875825
76.55072714,8.949583716,1339,2,2,0.038020665,0.71678665
76.56110018,8.9491379,1337,2,2,-0.067046907,0.475621181
76.54745746,8.95100581,1338,2,2,-0.009476111,0.938580194
79.04012983,20.06609353,1630,3,2,-0.474208034,2.55E-05
73.84851943,18.62490443,860,3,2,-0.029852207,0.595410027
78.21058062,31.23111464,1627,12,2,0.35060614,0.184275888
75.91338882,13.70309254,616,3,2,-0.142946251,0.119656321
77.98000302,33.99887107,1870,5,2,-0.06660732,0.801603639
72.59421745,35.94360749,655,17,2,0.048698714,0.64983528
82.04277867,21.82947814,1722,11,2,-0.078859605,0.544174591
74.67515587,35.39943025,1242,18,2,0.028224136,0.877026826
77.36079106,10.22447525,1518,12,2,-0.199999114,0.012749643
77.44501085,27.47098574,591,6,2,-0.022632107,0.871464391
72.54031247,23.12299344,1923,6,2,-0.054057555,0.520136373
80.37288965,18.17061214,1352,3,2,-0.212833033,0.050235718
75.16061531,34.09281827,476,14,2,-0.402553668,0.050693676
79.16878799,10.04609852,1164,3,2,0.044840167,0.83436311
88.24876718,23.76400869,2001,3,2,-0.053924304,0.409299698
75.79504111,14.00098556,1952,3,2,-0.098464212,0.349049962
75.70705577,14.17225333,1953,6,2,-0.204590659,0.145404057
88.38984067,22.47574707,948,3,2,-0.13208849,0.086976776
88.38935957,22.47685967,949,3,2,-0.108419752,0.218413578
79.00221353,10.09225505,1142,3,2,-0.12391274,0.45276654
79.72881156,17.96956964,1238,3,2,-0.128631258,0.171022036
85.2015283,25.60066352,529,11,2,0.168627347,0.17469643
80.19836398,13.86072733,1416,3,2,-0.195102983,0.067084078
81.61896895,23.78774557,1748,11,3,-0.158896998,0.146915671
85.80155371,20.29999158,336,3,2,-0.09038012,0.037469231
85.00766589,19.35718813,324,3,2,-0.056654693,0.276208126
76.71490515,13.40537825,2010,3,2,-0.121287179,0.12795134
80.45032856,29.98038265,430,12,2,0.134743911,0.491388349
87.32750589,23.53867646,326,3,2,-0.10572588,0.322585655
79.73723152,12.82867676,187,3,2,0.0064064,0.930822196
87.56459007,25.44601217,755,11,2,0.034369235,0.68400747
79.41889997,11.21245275,1605,3,3,-0.130175857,0.441044844
79.12893654,12.92311728,929,3,2,-0.237360396,0.038579958
76.80050349,13.05901071,689,3,2,0.027431208,0.780349687
74.46459806,16.70698093,847,6,2,0.014960391,0.881411003
88.22143607,21.70448353,1740,3,2,-0.168800676,0.042352607
78.91616594,22.2157006,1270,3,2,-0.012804164,0.888195867
76.34335291,9.702465151,811,2,2,0.035145752,0.791969057
73.02664044,19.0128264,1133,2,2,0.085131378,0.202534362
92.78959243,24.75961511,1721,11,2,-0.127414424,0.414048452
70.93816381,22.9792676,1221,6,2,-0.074319614,0.286813065
77.54888725,34.35911092,1825,5,2,-0.389238276,0.10170323
77.46362392,27.49860936,592,6,2,0.075558838,0.38337539
76.11515467,12.3949352,612,3,2,-0.326292269,0.037172251
78.38062039,34.13236539,1983,5,2,-0.464303713,0.153039594
76.56473863,8.928352775,133,2,2,0.002530484,0.983326046
76.56346959,8.927851787,132,2,2,0.024282914,0.813469357
77.17163946,9.013741797,1320,3,2,0.080800493,0.479365902
78.33447142,17.52388189,285,3,2,-0.057291503,0.511878318
76.63720512,32.39490581,239,11,3,-0.229433826,0.371928307
76.55412637,8.935986593,131,2,2,0.049468248,0.609454289
85.17652666,25.61012219,528,11,2,0.045223133,0.764708964
83.63597253,21.44103821,1737,3,2,-0.153049897,0.497026235
76.66760828,8.8493246,1666,2,2,0.053107336,0.646208316
76.55767202,8.93243472,129,2,2,0.025458995,0.837775226
76.55649138,8.937364174,130,2,1,-0.002479621,0.98211913
76.55271862,8.933675324,128,2,2,0.027638963,0.802097409
76.55624342,8.934595295,127,2,2,0.071748093,0.456249798
75.87269353,22.65616757,9,3,2,-0.025364011,0.806179152
88.39903726,22.47613338,436,3,2,-0.066846092,0.389105399
80.23124846,25.48582629,1510,11,2,0.026923052,0.86211549
74.66207315,34.21830148,914,8,1,-0.064223216,0.716900456
80.22952881,25.48412895,1509,11,2,-0.06073991,0.569806373
77.62783392,29.37180146,990,11,2,0.178868798,0.06140577
71.84789554,23.74699363,1255,6,2,-0.292602019,0.121537274
75.20284966,34.15528065,1629,14,2,-0.928619436,0.002252536
79.86898462,25.28470105,15,11,2,0.044443352,0.692587918
82.69929421,24.20771385,1621,11,2,-0.116790612,0.141185743
80.37498338,16.92233233,395,3,2,-0.181196153,0.027489254
69.26126709,22.24535221,1043,6,2,0.012245915,0.851152291
79.86051637,25.29677693,16,11,2,-0.003469629,0.979723217
74.81350821,34.08790503,101,14,2,-0.134768815,0.499364303
76.43524679,9.569926112,1608,2,2,0.044208648,0.68908145
82.01458836,19.09519337,207,3,2,-0.050809008,0.443696341
84.75361759,24.58343448,565,11,2,0.052512025,0.707597907
80.64116412,16.71452496,1646,3,2,-0.166306295,0.309544483
76.62595341,13.12618447,539,3,2,-0.004666458,0.96205406
76.1525772,12.93027056,573,3,2,-0.115959635,0.1310077
79.09363908,9.987696375,1235,3,2,-0.265326654,0.143689425
74.28757636,16.6938599,1540,6,2,-0.094915462,0.522887573
78.20896714,11.78330049,33,11,2,-0.078129476,0.362722041
85.56987447,26.48541481,1515,11,2,-0.071156661,0.497215777
76.0060356,12.91927628,1746,3,2,-0.343696586,0.000540039
73.22847996,23.19481457,1622,6,2,-0.159364621,0.338918774
81.45285368,24.27291065,1700,11,2,0.003673353,0.952043276
81.4536821,24.27115963,1701,11,2,-0.034956667,0.565210134
73.94312729,15.49506022,331,2,2,-0.095499668,0.088515306
74.18908627,24.50994629,969,6,2,-0.145156497,0.077712485
85.6423033,26.80239167,1505,11,2,-0.28302878,0.256775365
73.94123922,15.49613932,330,2,2,0.060227965,0.595576806
72.5792226,21.99668422,831,6,2,0.082832795,0.272303594
87.27283183,23.54174382,667,3,2,-0.159367111,0.259586928
79.433554,17.67388612,2036,3,2,-0.089003876,0.271457193
77.68792129,12.9750938,189,3,2,0.056067071,0.708315521
97.29050391,28.13950147,731,12,2,0.089282313,0.636167312
85.04002618,25.05275442,581,11,2,0.036564491,0.811858865
86.4740788,25.51263095,858,11,2,0.218247668,0.066031445
86.46460648,25.51777736,859,11,2,0.136536904,0.242844253
85.22491935,25.67576521,1379,11,2,0.368200719,0.008435394
76.67276809,8.842756492,174,2,1,-0.14350295,0.196199779
84.51272844,26.02821222,1465,11,2,0.111042187,0.333170794
88.40091928,23.51514584,1370,3,2,-0.142084909,0.093465506
88.40103033,23.50059828,1371,3,2,-0.170828788,0.068115927
86.71382982,25.53094064,761,11,1,0.124921484,0.288601883
86.72173681,25.53003527,760,11,1,0.138480349,0.198561934
80.4392806,19.99275406,1021,3,2,-0.05506976,0.606861779
82.56299025,19.49681403,1317,3,2,-0.124128504,0.144026977
79.36230753,11.93407494,320,3,2,-0.071796499,0.452222637
85.64491238,26.78841125,1504,11,2,-0.019380286,0.855163727
86.61912064,20.27276846,946,3,2,-0.039265097,0.530197028
85.62913893,26.76964596,1502,11,2,-0.159728363,0.35760076
85.62012381,26.77427521,1501,11,2,-0.036400071,0.808508044
85.63145344,26.78377436,1503,11,2,0.055115004,0.787536952
83.38131368,20.96571629,1758,3,2,-0.247536435,0.155010401
77.36198743,34.89187551,1799,5,2,-0.357478654,0.439095014
79.42414378,11.90157695,321,3,2,0.135069332,0.127703063
84.96961138,24.90220275,585,11,2,-0.177137502,0.463402425
75.14830931,34.10423072,477,14,2,-0.298672435,0.284534714
79.38790382,14.15996343,295,3,2,-0.347180275,0.005275627
75.62985059,35.23085077,384,7,1,0.001024974,0.991372411
76.31103076,32.34402718,1808,11,3,0.008415448,0.973547708
78.52886131,17.31557007,505,6,2,-0.138589928,0.445039321
84.97041351,24.90006946,584,11,2,-0.205244671,0.254185098
76.14146098,33.49644884,1838,17,2,0.012168324,0.958254197
86.96126211,23.69261241,922,11,2,-0.097478016,0.455548408
74.0526865,15.28933493,2034,2,3,0.03240567,0.744038882
88.49830559,22.71194789,205,3,2,-0.055385116,0.711656682
71.54590851,23.86701881,1258,6,2,-0.321769953,0.004792048
71.5823495,23.8826124,1256,6,2,0.057924244,0.793341334
71.58415704,23.87815985,1257,6,2,-0.173377641,0.167019389
87.60915628,24.88719248,815,3,2,-0.067093008,0.618647
74.87548269,34.37989248,1996,17,3,0.126115606,0.759880433
71.57996726,23.8027032,1253,6,2,-0.196763592,0.04575068
77.94118767,29.26266694,569,11,2,0.066109894,0.352570669
75.19120924,12.04395432,921,2,2,-0.108996285,0.367606186
76.33224737,32.33541987,238,11,3,-0.081850093,0.534541696
76.32552381,32.34280511,237,11,3,0.073681969,0.610246063
79.16290035,11.88328453,462,3,2,-0.348185536,0.126891407
74.95196165,14.21874625,1994,3,2,-0.148527195,0.064590553
74.9221108,14.26274781,1995,2,2,-0.129525336,0.172751907
86.59066556,20.22538152,1643,3,2,0.142748952,0.102610384
75.47580898,34.50807533,1786,25,1,-0.00500986,0.973798278
80.24081929,13.78697158,960,3,2,-0.078032639,0.515568071
75.90213601,14.13356908,514,6,2,0.072943106,0.408001302
80.00661956,17.98487708,64,3,2,-0.045080866,0.388161758
73.03899839,19.31335554,1575,2,3,-0.005391167,0.961282502
87.86747623,23.22751026,1135,3,2,-0.034654262,0.796716498
76.29609047,12.22620595,1759,3,2,-0.139458745,0.045884259
76.31219809,12.21890833,1760,3,2,-0.105941411,0.215318737
72.43393844,22.7166824,910,6,2,-0.034994226,0.70166229
75.99686801,13.79553439,1948,3,2,-0.159847574,0.218051157
86.61177266,25.53908861,864,11,2,0.115716372,0.348841521
78.77857697,17.38035748,2042,6,2,-0.020661168,0.864673453
79.22226696,10.07052769,1165,3,2,-0.202502768,0.19067258
78.77819851,17.38235342,2041,6,2,-0.061002612,0.523116465
83.14442139,25.2565024,560,11,2,-0.174956606,0.082292366
83.17093589,27.19792381,1219,11,2,-0.138154004,0.212665564
77.98559992,34.4693502,1361,5,2,0.050686708,0.851860448
76.00569743,14.30257328,709,6,2,-0.116333948,0.382825832
74.5228807,22.64676691,1268,3,2,-0.051160536,0.562020947
76.53762942,32.84174265,1800,12,2,-0.43048533,0.106653861
79.84771599,10.91726517,1547,3,2,-0.264316629,0.000867214
80.51336481,18.16494956,1344,3,3,-0.160300987,0.081176
94.13800538,28.76666973,863,12,2,-0.369386254,0.394578764
80.92910711,24.27807971,1030,11,2,-0.009101592,0.948870884
83.6230027,21.14777414,1925,3,2,-0.200832647,0.061540407
70.66368742,23.07163056,1047,6,2,0.046556205,0.589589294
80.32851579,13.3979996,306,3,2,-0.04571042,0.43865671
78.70105588,31.14314124,1628,12,2,-0.041420134,0.868745487
87.75072663,25.61424364,756,11,2,-0.045568743,0.524224253
79.52153742,17.99761706,222,3,2,-0.095203041,0.114487272
75.47537622,34.0671823,1449,14,2,0.086644089,0.43837097
80.09471744,13.63887447,305,3,2,-0.069203726,0.301728025
80.97142434,24.30785292,1032,11,2,-0.023986153,0.779365785
83.39271336,18.09839887,1484,3,2,-0.132235034,0.180758485
76.99284474,8.42900603,20,3,1,-0.048025776,0.419357888
83.25648782,21.11128622,935,3,2,0.068991885,0.608155611
83.42003878,18.12938679,1483,3,2,0.038299103,0.794975395
80.98065206,24.31889258,1031,11,2,-0.01303229,0.942023435
80.25335293,13.57250604,304,3,2,-0.220321519,0.037920161
77.73650907,12.94722022,162,3,2,0.194093878,0.071163912
76.65013669,13.1189789,1738,3,2,-0.009173278,0.922358397
77.74913586,34.66359316,2050,5,2,-0.069148406,0.811654282
76.50976537,13.17616968,1739,3,2,-0.146083049,0.039599326
73.27090251,19.90571403,1341,2,3,-0.025598392,0.697107638
81.11572152,16.70099932,1163,3,2,-0.303493001,0.053509166
74.82934956,34.12197241,142,14,1,-0.086652574,0.626750901
75.98296652,14.28908663,706,6,2,-0.131731585,0.124496509
75.95835474,14.25928023,705,6,2,-0.084145026,0.527552806
76.82112085,8.611916761,739,2,2,-0.160834095,0.296244066
75.84362702,34.03986364,1798,17,2,-0.642743396,0.037896394
78.73436534,9.321519969,1496,3,2,0.02786122,0.881827902
76.76902535,13.13814839,688,3,2,0.042343299,0.661383839
76.7467807,13.12239662,686,3,2,-0.240979188,0.011877491
76.78192579,13.13694179,687,3,2,-0.071529641,0.516486956
76.76448568,13.00242419,685,3,2,0.261989525,0.097476992
78.24382482,33.5686487,47,5,2,-0.000415544,0.997520551
74.81293514,34.08819601,1443,14,2,0.08612264,0.831356937
81.67149136,17.11552673,1396,3,2,-0.21977011,0.047710693
77.92666216,16.68373004,106,3,2,-0.21324436,0.097522763
76.3065148,9.790137698,932,2,2,0.061085959,0.683699495
79.87418517,12.51838288,399,3,2,-0.072007642,0.597303063
77.40054165,24.0619687,1529,3,2,-0.001213282,0.987011419
75.93842006,13.11740288,736,3,2,-0.416733307,0.000590661
76.8199294,13.05956884,680,3,2,0.317511961,0.115808119
76.77283611,13.05621141,679,3,2,0.03171464,0.761007817
76.77688947,13.07279953,677,3,2,0.015619947,0.858364751
76.92081182,13.02936038,678,3,2,0.414683402,0.052018227
75.73087899,11.47603776,1487,2,2,-0.155360984,0.256307455
87.60044103,25.50063248,751,11,2,-0.08772448,0.345643042
79.20342022,10.05174183,1171,3,2,-0.195505015,0.226911414
80.20197834,12.96906129,146,3,2,-0.023679629,0.786751935
83.4637673,18.60960367,1260,3,2,-0.063532498,0.574687489
81.75483081,21.04374464,704,11,2,0.017754475,0.833545475
80.97589353,24.5015569,1008,11,2,-0.177175343,0.084777234
79.22377924,10.04912158,1170,3,2,-0.219333657,0.110217594
84.7797215,26.82691899,1000,11,2,0.030007552,0.7817863
77.15033785,35.41176218,647,5,2,0.037055346,0.949078085
77.14351921,35.414662,646,5,2,-0.706961535,0.119343398
84.77692958,26.8202048,999,11,2,-0.374693498,0.174180649
76.83255665,13.31643802,1717,3,2,0.048834656,0.580747968
84.77247154,26.8051673,998,11,2,0.085710685,0.434140629
76.5848551,8.997098029,135,2,2,-0.115279919,0.219572313
84.7708947,26.80021819,997,11,2,0.066225221,0.501262963
86.6157959,20.27587065,947,3,2,-0.117773754,0.03034106
79.20801229,10.00560327,1172,3,2,-0.252613191,0.129693903
75.09112696,14.75778641,1951,3,2,-0.124891242,0.081085864
75.06952709,14.76704208,1950,3,2,-0.157836625,0.138045917
76.90979731,12.84982822,610,3,2,0.129734154,0.258664476
72.99176133,19.08133356,448,2,2,0.004973471,0.927998861
83.25963418,21.12033724,936,3,2,-0.15134372,0.120075026
88.8185961,27.34588629,1316,23,2,-0.204811202,0.181230637
79.02333136,31.24836644,1734,22,2,-0.159668548,0.613683407
79.85517537,12.11778158,381,3,2,-0.149685907,0.161115813
82.03924442,16.70007846,1577,3,2,-0.106969548,0.220299582
80.1910211,12.9607324,145,3,2,0.063181406,0.554626005
75.24465004,34.01542506,1076,14,2,-0.140464704,0.373962204
75.21503135,34.06271355,1075,14,2,-0.013092107,0.956806596
73.54819943,18.88812302,808,2,2,0.030828918,0.579076058
77.48937247,33.21392603,1635,5,2,0.031664333,0.842051159
76.9846112,33.15966341,1634,18,2,-0.034853159,0.382246998
79.0242679,9.984004293,1357,3,2,-0.018613473,0.882343759
85.89860167,26.12766135,1512,11,2,0.205104598,0.065539126
86.61327098,25.49509402,813,11,2,0.117021171,0.273009434
86.59109479,25.49415996,812,11,2,0.121067606,0.303239985
78.0150945,33.2943322,391,5,2,0.388390252,0.017264138
88.82267371,27.38850204,1742,23,2,-0.183555856,0.630100198
76.04476688,33.202801,1847,8,2,-0.0970781,0.535033479
78.0146643,33.29136123,390,5,2,0.227019971,0.361445294
78.02487097,33.28762154,389,5,2,-0.112161674,0.601763336
79.02443314,10.02034341,1350,3,2,0.105148137,0.394758561
84.43813738,19.26977448,79,3,1,-0.126753141,0.044918483
76.19791027,33.09957553,1855,11,2,-0.3159486,0.241368735
78.99646337,10.01147953,1349,3,2,-0.428988436,0.010817393
78.39900218,19.9919432,1939,3,2,-0.082329691,0.180116467
76.13394727,33.16200069,1846,8,2,0.048168933,0.793586618
77.80640256,23.51919197,1051,3,2,-0.167306939,0.070399553
79.09153335,21.25887554,21,3,2,-0.116401702,0.20320684
77.97895277,33.32389201,152,5,2,0.129273009,0.367167281
73.35067385,18.78511597,1354,2,2,-0.124049712,0.059463186
76.5077073,12.74749967,542,3,2,0.017068709,0.89274382
72.47288365,22.9632973,1343,6,2,-0.045597196,0.68137314
75.82006867,32.68144322,478,11,2,-0.232172989,0.211038926
78.19748481,33.13695484,151,5,2,-0.028370137,0.94543519
78.31641832,32.99090464,150,5,2,0.469258791,0.03068817
76.21319532,33.02896458,1857,11,2,-0.31789073,0.308026182
77.42255718,33.99936481,1877,5,2,-0.830535083,0.105703979
76.35680432,33.02002161,1858,11,2,-0.322895463,0.1696103
76.16889738,33.01682976,1856,11,3,-0.214494196,0.64580578
75.01062211,13.20683978,1445,2,2,-0.15040685,0.023436232
76.5865381,22.82179653,8,3,2,0.078686436,0.091779444
78.95856681,33.21831305,154,5,2,0.112884764,0.41387382
78.30164482,33.10865183,153,5,2,0.031497149,0.777099815
76.50501653,9.56376823,112,2,2,0.035248549,0.752383131
81.75063628,20.82436839,1311,11,2,-0.024623481,0.817649684
78.79550271,31.36959375,2052,22,2,-0.019086667,0.927534216
76.63625779,12.56947163,382,3,2,0.070917776,0.433145313
76.45846958,29.14576764,2053,6,2,0.085245002,0.627260574
83.69212362,26.76163763,1568,11,2,-0.196592876,0.068731335
83.42997489,26.71641664,1561,11,2,-0.390081533,0.020205228
78.37308743,34.15047603,888,5,2,-0.577460947,0.131926389
76.8173601,30.74326765,76,11,2,0.077835357,0.33985242
74.62511664,26.47681403,28,4,2,-0.078540897,0.237935925
85.90515808,26.14899702,1524,11,2,0.101666935,0.169687448
85.90532299,26.15608312,1523,11,2,0.060281088,0.473469617
78.97111353,17.36482112,516,6,2,-0.199147344,0.023922884
86.02309624,23.77999595,1961,11,2,-0.186009168,0.030996764
77.25550244,32.75314576,420,18,2,0.048345725,0.86394135
74.09898971,36.24417917,1931,5,2,0.332107729,0.290395183
75.20892373,19.97135869,1245,6,2,-0.054654299,0.699986923
80.18131979,13.12308172,143,3,2,-0.150602429,0.064692681
74.10315618,36.2353533,1934,5,2,-0.163985836,0.533345049
74.10698618,36.23162932,1935,5,1,-0.260199759,0.258932144
74.10272452,36.23830118,1932,5,2,0.322789545,0.341769629
74.10021336,36.23630304,1933,5,2,-0.410162884,0.117934239
80.19324564,24.72237138,1012,11,2,-0.267399242,0.253162579
80.18448446,24.71526592,1011,11,2,-0.033247588,0.77062109
74.84571028,34.09536258,771,14,2,-0.069512912,0.73359607
78.46408571,33.08008631,1899,5,2,0.389587349,0.262357936
86.02243745,23.76339252,1962,11,2,-0.01266276,0.896413486
86.01533644,23.76671527,1963,11,2,-0.149674065,0.244726905
79.0325385,9.91735353,83,3,2,0.060041226,0.731080493
80.9662688,24.54883091,1006,11,2,-0.08804862,0.459461952
78.5523439,34.15227422,887,5,2,0.056036589,0.876383708
78.74146013,9.293060151,1727,3,2,-0.188295112,0.448371841
80.19550648,13.6373306,1404,3,2,-0.024117489,0.844620899
78.81446082,13.18071966,1715,3,2,-0.023824582,0.836293902
87.35453537,23.80761665,973,11,2,-0.078600406,0.508798994
84.37720122,21.92484851,1592,3,2,-0.111969714,0.407674585
78.7691165,9.282232102,1726,3,2,-0.18230733,0.299690766
79.01565617,9.924749064,81,3,2,-0.345374349,0.023927932
78.38041604,17.45750582,259,3,2,-0.313887483,0.011565454
84.33856828,21.93143344,1591,3,2,-0.041809911,0.731965948
75.92484298,13.28815123,707,6,2,-0.201595914,0.116841388
72.0714269,22.85310748,1982,6,2,-0.11221657,0.352572215
75.44982933,34.22964863,1794,25,2,-0.285080294,0.313225357
76.02275934,33.94364257,1832,17,2,0.116161909,0.611892926
81.62882909,21.22679048,728,11,2,-0.06299663,0.292863626
83.61817313,25.16793749,534,11,2,0.050370508,0.626852241
85.95629607,23.77553145,1967,11,2,-0.096353508,0.461332993
85.94742412,23.77463482,1966,11,2,-0.223406855,0.059341998
74.59906836,16.74105443,850,6,2,-0.143566088,0.207844665
85.78629231,23.16570246,1741,11,2,-0.14176056,0.216916048
74.82695415,35.05489247,721,18,2,-0.428418496,0.133118149
79.19657731,11.95921193,464,3,2,-0.245990689,0.079599998
85.97145123,23.7739842,1964,11,2,0.031773424,0.78143325
85.94323745,23.77862327,1965,11,2,-0.461853877,0.057076155
76.45185846,13.50496917,971,6,2,-0.116112526,0.356597112
77.30927937,8.173560396,446,3,2,-0.060401792,0.461812102
78.74872726,9.323604288,1725,3,2,0.250389331,0.150112765
87.87821048,23.26774129,1154,3,2,-0.015672737,0.923758311
87.84307367,25.6158991,757,11,2,-0.009708464,0.934601245
78.74105494,9.335914908,1724,3,2,0.191264489,0.334273156
74.64421698,33.44228212,1829,11,3,-0.159096956,0.503478101
88.40210942,22.56872917,165,3,2,-0.009455734,0.898406054
77.21531902,32.52819725,53,9,2,-0.035960696,0.714426771
75.50316995,33.56314407,1678,14,2,-0.212163564,0.090003598
88.13623167,23.63195995,1733,3,2,-0.05447913,0.467619964
75.7232528,34.14383525,1796,17,2,-0.258946516,0.56412333
80.30940056,13.45453326,310,3,2,-0.214249525,0.001852506
80.1488709,13.59928798,311,3,3,-0.142194284,0.095450771
78.08455105,21.78928279,1173,3,2,0.027308051,0.86909542
76.46486814,29.15376855,2055,6,2,-0.068620345,0.751424635
76.46529392,29.15531645,2054,6,2,-0.073938377,0.710209184
75.38566822,33.92307143,1673,8,2,0.055561768,0.802943182
80.1362439,13.79233892,308,3,2,-0.100372925,0.401349236
80.06094307,13.69587727,309,3,2,-0.173230576,0.259630597
75.42903488,33.83707817,1676,8,2,0.055859645,0.845710304
75.46945606,33.7493769,1677,8,2,0.050307055,0.804016978
75.38675222,33.91150473,1674,8,2,0.131005252,0.681879639
75.38416241,33.91033256,1675,8,2,0.007923653,0.972740659
77.36445489,23.24258067,45,3,2,0.023639862,0.568525982
76.67618009,8.846808617,1651,2,2,-0.150521748,0.14329037
75.58028763,34.05107279,1791,14,2,-0.474726853,0.039402818
72.98044346,19.19977249,191,2,2,0.064226945,0.371930318
75.94115766,13.73480381,1973,3,2,-0.199056846,0.052104446
80.08273997,13.74451978,319,3,3,0.00073081,0.996125039
77.49913361,14.30019884,293,6,3,-0.009886249,0.938898165
73.87562459,15.43612162,2038,2,2,-0.052626829,0.334073614
80.11114225,13.6400787,317,3,2,-0.107728937,0.063123725
78.44887241,33.11878855,1900,5,2,-0.29902766,0.468414433
80.1939516,13.51464625,318,3,2,-0.124069864,0.160524633
73.88261245,15.43392931,2039,2,3,-0.108533413,0.230819743
80.13082449,13.65330629,316,3,3,-0.152445414,0.083600849
80.10270443,13.65867565,315,3,2,-0.119238418,0.094582822
77.85102278,34.5360731,1816,5,2,-0.282624716,0.381149453
80.12180599,13.64898669,314,3,3,-0.248061599,0.015818723
80.12528608,13.68678464,313,3,3,-0.057304098,0.688652234
75.01857083,34.18577908,1788,14,2,-0.214578042,0.503673424
86.93688155,25.23287845,792,3,2,0.281077286,0.034393029
78.65990342,17.41452923,1458,6,2,0.015927789,0.867839165
87.84033264,25.80835148,1036,11,2,-0.276883309,0.112204465
87.36255287,24.75449421,865,11,2,-0.095186994,0.663674664
85.44882648,25.03401419,603,11,2,-0.002332569,0.977972444
76.72836131,11.3967831,416,3,2,0.071907487,0.377582512
79.04249571,10.05395497,1244,3,2,0.031127612,0.763724003
74.880159,36.45779162,694,5,2,0.502995579,0.000737506
79.68349856,13.10407942,338,3,2,0.019243345,0.866333872
80.23330192,13.79287281,337,3,1,-0.08698247,0.085636637
76.17567251,12.5222506,620,3,2,-0.301593948,5.74E-05
76.18058845,12.51851922,619,3,2,-0.275023816,0.001478076
75.44526803,35.44758905,639,5,1,-0.222668909,0.215648529
79.06712104,9.909120481,1367,3,2,-0.173090222,0.179397085
78.4849325,33.31796174,242,5,2,0.094166345,0.381770509
77.306908,32.63108118,1711,18,2,-0.030825603,0.672544263
81.91768468,19.0134651,918,3,3,-0.184613676,0.10101693
85.69898437,26.4734627,1892,11,2,0.103544396,0.138323856
77.60896399,13.04492665,176,3,2,0.071426712,0.254468499
76.6952875,32.37958309,1809,11,3,-0.014378921,0.866880634
81.36488794,23.3018644,1563,11,2,-0.211432278,0.170516196
78.92244894,10.07983192,1463,3,2,0.271858053,0.119973796
77.56830677,8.314168544,1719,3,3,-0.135891869,0.424056628
79.68021172,12.81575541,322,3,2,0.144733167,0.407168382
87.49328789,23.86210018,974,11,1,0.240577332,0.029327161
75.90344392,22.73294239,551,3,2,-0.01937161,0.868495425
78.2756411,33.9157736,281,5,2,-0.083423975,0.387917626
75.39295595,33.98792292,1779,14,2,0.066986061,0.748445625
77.52349983,12.84472985,927,3,2,0.097773948,0.506731284
83.9905149,18.5252999,1576,3,2,-0.100512945,0.169415399
86.953144,25.24680289,793,11,2,-0.018393115,0.87081983
81.77666725,21.10168915,1440,11,2,-0.130058378,0.12140437
82.65596445,27.19510517,1374,11,2,-0.00176477,0.989112568
78.15088386,33.12425816,380,5,2,0.3415902,0.44780108
87.415754,25.62281691,765,11,2,-0.087682374,0.289032328
